,category,brand_name,name,price,rating,num_review,score,word,dfidf
851,Eyeliner,Urban Decay,24/7 Glide-On Eye Pencil,$20.00,4.4219,14302.0,3586.5,liner,0.2758493001086156
852,Eyeliner,Urban Decay,24/7 Glide-On Eye Pencil,$20.00,4.4219,14302.0,3586.5,smudge,0.17430950779367763
853,Eyeliner,Urban Decay,24/7 Glide-On Eye Pencil,$20.00,4.4219,14302.0,3586.5,eyeliner,0.6734455572291165
854,Eyeliner,Urban Decay,24/7 Glide-On Eye Pencil,$20.00,4.4219,14302.0,3586.5,colors,0.1262672746369339
855,Eyeliner,Kat Von D,Tattoo Liner,$20.00,4.2768,9688.0,2433.0,precise,0.11011638874291882
856,Eyeliner,Kat Von D,Tattoo Liner,$20.00,4.2768,9688.0,2433.0,smudge,0.09451640295076974
857,Eyeliner,Kat Von D,Tattoo Liner,$20.00,4.2768,9688.0,2433.0,eyeliner,0.6613151539879855
858,Eyeliner,Kat Von D,Tattoo Liner,$20.00,4.2768,9688.0,2433.0,liners,0.1250104703636296
859,Eyeliner,Kat Von D,Tattoo Liner,$20.00,4.2768,9688.0,2433.0,liner,0.6949182492321229
860,Eyeliner,stila,Stay All Day® Waterproof Liquid Eye Liner,$22.00,4.412,8523.0,2142.75,stila,0.1774623553040102
861,Eyeliner,stila,Stay All Day® Waterproof Liquid Eye Liner,$22.00,4.412,8523.0,2142.75,smudge,0.1320419392674332
862,Eyeliner,stila,Stay All Day® Waterproof Liquid Eye Liner,$22.00,4.412,8523.0,2142.75,eyeliner,0.7615317878648512
863,Eyeliner,stila,Stay All Day® Waterproof Liquid Eye Liner,$22.00,4.412,8523.0,2142.75,waterproof,0.1734814847837765
864,Eyeliner,stila,Stay All Day® Waterproof Liquid Eye Liner,$22.00,4.412,8523.0,2142.75,liner,0.5363132387390981
865,Eyeliner,SEPHORA COLLECTION,Retractable Waterproof Eyeliner,$12.00,4.2857,5246.0,1318.5,pencil,0.12943974447401782
866,Eyeliner,SEPHORA COLLECTION,Retractable Waterproof Eyeliner,$12.00,4.2857,5246.0,1318.5,smudge,0.20480151454865692
867,Eyeliner,SEPHORA COLLECTION,Retractable Waterproof Eyeliner,$12.00,4.2857,5246.0,1318.5,eyeliner,0.8233687827209795
868,Eyeliner,SEPHORA COLLECTION,Retractable Waterproof Eyeliner,$12.00,4.2857,5246.0,1318.5,waterproof,0.23346269759976207
869,Eyeliner,SEPHORA COLLECTION,Retractable Waterproof Eyeliner,$12.00,4.2857,5246.0,1318.5,liner,0.364957094825859
870,Eyeliner,Benefit Cosmetics,They’re Real! Push-Up Liner,$12.0,2.7092,4331.0,1089.25,clumpy,0.1087874834422955
871,Eyeliner,Benefit Cosmetics,They’re Real! Push-Up Liner,$12.0,2.7092,4331.0,1089.25,applicator,0.2018164583793761
872,Eyeliner,Benefit Cosmetics,They’re Real! Push-Up Liner,$12.0,2.7092,4331.0,1089.25,twist,0.1924369675164924
873,Eyeliner,Benefit Cosmetics,They’re Real! Push-Up Liner,$12.0,2.7092,4331.0,1089.25,eyeliner,0.7442424769422032
874,Eyeliner,Benefit Cosmetics,They’re Real! Push-Up Liner,$12.0,2.7092,4331.0,1089.25,liner,0.5104665263497478
875,Eye Brushes,Kat Von D,Lock-It Edge Concealer Brush,$24.00,4.6057,1266.0,329.5,influenster,0.42291618634075434
876,Eye Brushes,Kat Von D,Lock-It Edge Concealer Brush,$24.00,4.6057,1266.0,329.5,brushes,0.2926582492691399
877,Eye Brushes,Kat Von D,Lock-It Edge Concealer Brush,$24.00,4.6057,1266.0,329.5,blending,0.2653040521405344
878,Eye Brushes,Kat Von D,Lock-It Edge Concealer Brush,$24.00,4.6057,1266.0,329.5,lock,0.28938229730484605
879,Eye Brushes,Kat Von D,Lock-It Edge Concealer Brush,$24.00,4.6057,1266.0,329.5,bristles,0.6047033957624084
880,Eye Brushes,Anastasia Beverly Hills,Brush #12,$18.00,4.7469,892.0,233.0,bristles,0.23373551587489497
881,Eye Brushes,Anastasia Beverly Hills,Brush #12,$18.00,4.7469,892.0,233.0,eyebrow,0.2338285873143903
882,Eye Brushes,Anastasia Beverly Hills,Brush #12,$18.00,4.7469,892.0,233.0,brow,0.6323392490463314
883,Eye Brushes,Anastasia Beverly Hills,Brush #12,$18.00,4.7469,892.0,233.0,brows,0.45614552815982007
884,Eye Brushes,Anastasia Beverly Hills,Brush #12,$18.00,4.7469,892.0,233.0,anastasia,0.25141165564531315
885,Eye Brushes,Anastasia Beverly Hills,Brush #7B,$18.00,4.5366,464.0,126.0,anastasia,0.33873113094145324
886,Eye Brushes,Anastasia Beverly Hills,Brush #7B,$18.00,4.5366,464.0,126.0,bristles,0.18519194548028314
887,Eye Brushes,Anastasia Beverly Hills,Brush #7B,$18.00,4.5366,464.0,126.0,eyebrow,0.2436827959006559
888,Eye Brushes,Anastasia Beverly Hills,Brush #7B,$18.00,4.5366,464.0,126.0,brow,0.6242108057023434
889,Eye Brushes,Anastasia Beverly Hills,Brush #7B,$18.00,4.5366,464.0,126.0,brows,0.490141525220742
890,Eye Brushes,Bobbi Brown,Ultra Fine Eye Liner Brush,$29.00,4.5886,334.0,99.0,bristles,0.20854083720770317
891,Eye Brushes,Bobbi Brown,Ultra Fine Eye Liner Brush,$29.00,4.5886,334.0,99.0,precise,0.16439973225515508
892,Eye Brushes,Bobbi Brown,Ultra Fine Eye Liner Brush,$29.00,4.5886,334.0,99.0,eyeliner,0.7537807674885819
893,Eye Brushes,Bobbi Brown,Ultra Fine Eye Liner Brush,$29.00,4.5886,334.0,99.0,bobbi,0.27587428267381875
894,Eye Brushes,Bobbi Brown,Ultra Fine Eye Liner Brush,$29.00,4.5886,334.0,99.0,liner,0.484040047541629
895,Eye Brushes,SEPHORA COLLECTION,Smoke Machine Smokey Eye Brush Set,$39.00,4.4858,247.0,82.25,bristles,0.09879340590925671
896,Eye Brushes,SEPHORA COLLECTION,Smoke Machine Smokey Eye Brush Set,$39.00,4.4858,247.0,82.25,brushes,0.9030086343636737
897,Eye Brushes,SEPHORA COLLECTION,Smoke Machine Smokey Eye Brush Set,$39.00,4.4858,247.0,82.25,shadow,0.12353686170419947
898,Eye Brushes,SEPHORA COLLECTION,Smoke Machine Smokey Eye Brush Set,$39.00,4.4858,247.0,82.25,eyeshadow,0.0900852839977242
899,Eye Brushes,SEPHORA COLLECTION,Smoke Machine Smokey Eye Brush Set,$39.00,4.4858,247.0,82.25,mascara,0.32050876030030356
900,Hand Cream & Foot Cream,L’Occitane,Hand Creams,$12.0,4.545,1551.0,394.75,butter,0.5938553399171923
901,Hand Cream & Foot Cream,L’Occitane,Hand Creams,$12.0,4.545,1551.0,394.75,purse,0.27264786537977015
902,Hand Cream & Foot Cream,L’Occitane,Hand Creams,$12.0,4.545,1551.0,394.75,lavender,0.3281711077584375
903,Hand Cream & Foot Cream,L’Occitane,Hand Creams,$12.0,4.545,1551.0,394.75,absorbs,0.246699934264311
904,Hand Cream & Foot Cream,L’Occitane,Hand Creams,$12.0,4.545,1551.0,394.75,almond,0.3498959428699386
905,Hand Cream & Foot Cream,Jack Black,Industrial Strength Hand Healer,$15.0,4.6701,394.0,107.0,lotions,0.24795002917469036
906,Hand Cream & Foot Cream,Jack Black,Industrial Strength Hand Healer,$15.0,4.6701,394.0,107.0,cuticles,0.28427321610529627
907,Hand Cream & Foot Cream,Jack Black,Industrial Strength Hand Healer,$15.0,4.6701,394.0,107.0,cracked,0.33950649441868574
908,Hand Cream & Foot Cream,Jack Black,Industrial Strength Hand Healer,$15.0,4.6701,394.0,107.0,cracking,0.26077204214380756
909,Hand Cream & Foot Cream,Jack Black,Industrial Strength Hand Healer,$15.0,4.6701,394.0,107.0,men,0.4472576092902312
910,Hand Cream & Foot Cream,L’Occitane,Shea Butter Foot Cream,$28.00,4.6791,297.0,89.25,cracked,0.05469864101148322
911,Hand Cream & Foot Cream,L’Occitane,Shea Butter Foot Cream,$28.00,4.6791,297.0,89.25,foot,0.6096580191895189
912,Hand Cream & Foot Cream,L’Occitane,Shea Butter Foot Cream,$28.00,4.6791,297.0,89.25,feet,0.752778708711376
913,Hand Cream & Foot Cream,L’Occitane,Shea Butter Foot Cream,$28.00,4.6791,297.0,89.25,lavender,0.09327560948708066
914,Hand Cream & Foot Cream,L’Occitane,Shea Butter Foot Cream,$28.00,4.6791,297.0,89.25,heels,0.18234602000331054
915,Hand Cream & Foot Cream,Clarins,Hand and Nail Treatment Cream,$30.00,4.5286,211.0,68.75,foot,0.34446038525049355
916,Hand Cream & Foot Cream,Clarins,Hand and Nail Treatment Cream,$30.00,4.5286,211.0,68.75,feet,0.8862922265470262
917,Hand Cream & Foot Cream,Clarins,Hand and Nail Treatment Cream,$30.00,4.5286,211.0,68.75,lavender,0.10434851622848071
918,Hand Cream & Foot Cream,Clarins,Hand and Nail Treatment Cream,$30.00,4.5286,211.0,68.75,almond,0.22182594971174746
919,Hand Cream & Foot Cream,Clarins,Hand and Nail Treatment Cream,$30.00,4.5286,211.0,68.75,heels,0.08242126349160227
920,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,5.0,59.5,absorbs,0.18246328890436977
921,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,5.0,59.5,lotions,0.08822211165685911
922,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,5.0,59.5,cuticles,0.408982137511804
923,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,5.0,59.5,nails,0.8155135016872647
924,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,5.0,59.5,nail,0.185295506176307
925,Blemish & Acne Treatments,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3501.0,910.75,clearing,0.1523689389193888
926,Blemish & Acne Treatments,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3501.0,910.75,masks,0.3536429036465047
927,Blemish & Acne Treatments,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3501.0,910.75,mud,0.24730263824575746
928,Blemish & Acne Treatments,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3501.0,910.75,blackheads,0.46285264062684395
929,Blemish & Acne Treatments,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3501.0,910.75,jar,0.18211236327352845
930,Blemish & Acne Treatments,Kate Somerville,EradiKate™ Acne Treatment,$26.00,4.2958,2129.0,546.25,pimples,0.5375614951998645
931,Blemish & Acne Treatments,Kate Somerville,EradiKate™ Acne Treatment,$26.00,4.2958,2129.0,546.25,zits,0.20205740352068496
932,Blemish & Acne Treatments,Kate Somerville,EradiKate™ Acne Treatment,$26.00,4.2958,2129.0,546.25,blemishes,0.2223875087454209
933,Blemish & Acne Treatments,Kate Somerville,EradiKate™ Acne Treatment,$26.00,4.2958,2129.0,546.25,pimple,0.47650896300386447
934,Blemish & Acne Treatments,Kate Somerville,EradiKate™ Acne Treatment,$26.00,4.2958,2129.0,546.25,cystic,0.2604351733849343
935,Blemish & Acne Treatments,Murad,Oil-Control Mattifier SPF 15 PA++,$40.00,4.1738,1764.0,462.0,glue,0.3564821779983561
936,Blemish & Acne Treatments,Murad,Oil-Control Mattifier SPF 15 PA++,$40.00,4.1738,1764.0,462.0,murad,0.467544844894653
937,Blemish & Acne Treatments,Murad,Oil-Control Mattifier SPF 15 PA++,$40.00,4.1738,1764.0,462.0,spf,0.3922194944215464
938,Blemish & Acne Treatments,Murad,Oil-Control Mattifier SPF 15 PA++,$40.00,4.1738,1764.0,462.0,zone,0.2854919623867572
939,Blemish & Acne Treatments,Murad,Oil-Control Mattifier SPF 15 PA++,$40.00,4.1738,1764.0,462.0,mattifying,0.3325829908263501
940,Blemish & Acne Treatments,Murad,Clarifying Cleanser,$30.00,4.2884,1753.0,454.25,cleansers,0.13146396204185637
941,Blemish & Acne Treatments,Murad,Clarifying Cleanser,$30.00,4.2884,1753.0,454.25,cleared,0.15249609169527759
942,Blemish & Acne Treatments,Murad,Clarifying Cleanser,$30.00,4.2884,1753.0,454.25,murad,0.3588863319991188
943,Blemish & Acne Treatments,Murad,Clarifying Cleanser,$30.00,4.2884,1753.0,454.25,clarisonic,0.10835391298484359
944,Blemish & Acne Treatments,Murad,Clarifying Cleanser,$30.00,4.2884,1753.0,454.25,cleanser,0.8508204415937316
945,Blemish & Acne Treatments,Clarisonic,Mia 2™ Skin Cleansing System,$169.00,4.6873,1228.0,392.5,clearing,0.22029398410559686
946,Blemish & Acne Treatments,Clarisonic,Mia 2™ Skin Cleansing System,$169.00,4.6873,1228.0,392.5,clinique,0.5234022452590963
947,Blemish & Acne Treatments,Clarisonic,Mia 2™ Skin Cleansing System,$169.00,4.6873,1228.0,392.5,cleared,0.3158105262946321
948,Blemish & Acne Treatments,Clarisonic,Mia 2™ Skin Cleansing System,$169.00,4.6873,1228.0,392.5,toner,0.2574780622305134
949,Blemish & Acne Treatments,Clarisonic,Mia 2™ Skin Cleansing System,$169.00,4.6873,1228.0,392.5,solutions,0.2621663817691914
950,Night Creams,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,korres,0.29049423081048414
951,Night Creams,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,roses,0.2662828675233542
952,Night Creams,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,rose,0.6971463235564007
953,Night Creams,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,wild,0.17664292628820755
954,Night Creams,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,sleeping,0.21704442196788087
955,Night Creams,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,$22.0,4.2657,1382.0,357.5,masks,0.3479512966277292
956,Night Creams,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,$22.0,4.2657,1382.0,357.5,mud,0.18819474218885204
957,Night Creams,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,$22.0,4.2657,1382.0,357.5,plump,0.25321538396920695
958,Night Creams,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,$22.0,4.2657,1382.0,357.5,coconut,0.30153604045760807
959,Night Creams,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,$22.0,4.2657,1382.0,357.5,jar,0.2956493209995293
960,Night Creams,Ole Henriksen,Invigorating Night Transformation™ Gel,$48.00,4.3079,1066.0,291.5,ole,0.5259660404407441
961,Night Creams,Ole Henriksen,Invigorating Night Transformation™ Gel,$48.00,4.3079,1066.0,291.5,henriksen,0.2629554657312876
962,Night Creams,Ole Henriksen,Invigorating Night Transformation™ Gel,$48.00,4.3079,1066.0,291.5,scars,0.2601357611851834
963,Night Creams,Ole Henriksen,Invigorating Night Transformation™ Gel,$48.00,4.3079,1066.0,291.5,transformation,0.2813011958985867
964,Night Creams,Ole Henriksen,Invigorating Night Transformation™ Gel,$48.00,4.3079,1066.0,291.5,sheer,0.20563593620839357
965,Night Creams,SUNDAY RILEY,Luna Sleeping Night Oil,$55.0,4.0959,994.0,277.0,drops,0.1777945504983807
966,Night Creams,SUNDAY RILEY,Luna Sleeping Night Oil,$55.0,4.0959,994.0,277.0,sunday,0.36031416570725555
967,Night Creams,SUNDAY RILEY,Luna Sleeping Night Oil,$55.0,4.0959,994.0,277.0,riley,0.4677109362439711
968,Night Creams,SUNDAY RILEY,Luna Sleeping Night Oil,$55.0,4.0959,994.0,277.0,retinol,0.3897799912617701
969,Night Creams,SUNDAY RILEY,Luna Sleeping Night Oil,$55.0,4.0959,994.0,277.0,blue,0.32212213039885784
970,Night Creams,Origins,High Potency Night-A-Mins™ Mineral-Enriched Renewal Cream,$43.0,4.3608,972.0,265.5,orange,0.23132534307433908
971,Night Creams,Origins,High Potency Night-A-Mins™ Mineral-Enriched Renewal Cream,$43.0,4.3608,972.0,265.5,origins,0.5120544422251596
972,Night Creams,Origins,High Potency Night-A-Mins™ Mineral-Enriched Renewal Cream,$43.0,4.3608,972.0,265.5,absorbs,0.2778882663047073
973,Night Creams,Origins,High Potency Night-A-Mins™ Mineral-Enriched Renewal Cream,$43.0,4.3608,972.0,265.5,mins,0.18089385060537785
974,Night Creams,Origins,High Potency Night-A-Mins™ Mineral-Enriched Renewal Cream,$43.0,4.3608,972.0,265.5,citrus,0.27730764553919934
975,Highlighter,Yves Saint Laurent,TOUCHE ÉCLAT - Radiant Touch,$42.00,4.3483,3710.0,949.5,highlight,0.21581068120109265
976,Highlighter,Yves Saint Laurent,TOUCHE ÉCLAT - Radiant Touch,$42.00,4.3483,3710.0,949.5,concealers,0.23357346665272705
977,Highlighter,Yves Saint Laurent,TOUCHE ÉCLAT - Radiant Touch,$42.00,4.3483,3710.0,949.5,highlighter,0.3748452560079564
978,Highlighter,Yves Saint Laurent,TOUCHE ÉCLAT - Radiant Touch,$42.00,4.3483,3710.0,949.5,circles,0.472291722258133
979,Highlighter,Yves Saint Laurent,TOUCHE ÉCLAT - Radiant Touch,$42.00,4.3483,3710.0,949.5,highlighting,0.26568656597043194
980,Highlighter,bareMinerals,bareMinerals All-Over Face Color,$21.00,4.5853,3278.0,831.0,radiance,0.3185980895835937
981,Highlighter,bareMinerals,bareMinerals All-Over Face Color,$21.00,4.5853,3278.0,831.0,warmth,0.5083817731241809
982,Highlighter,bareMinerals,bareMinerals All-Over Face Color,$21.00,4.5853,3278.0,831.0,bare,0.2771518415136402
983,Highlighter,bareMinerals,bareMinerals All-Over Face Color,$21.00,4.5853,3278.0,831.0,blush,0.34083278116142635
984,Highlighter,bareMinerals,bareMinerals All-Over Face Color,$21.00,4.5853,3278.0,831.0,bronzer,0.36519381644289345
985,Highlighter,BECCA,Shimmering Skin Perfector® Pressed Highlighter,$38.00,4.6242,2798.0,719.5,highlight,0.32656234854609556
986,Highlighter,BECCA,Shimmering Skin Perfector® Pressed Highlighter,$38.00,4.6242,2798.0,719.5,shade,0.1258757247778673
987,Highlighter,BECCA,Shimmering Skin Perfector® Pressed Highlighter,$38.00,4.6242,2798.0,719.5,becca,0.27084268752795054
988,Highlighter,BECCA,Shimmering Skin Perfector® Pressed Highlighter,$38.00,4.6242,2798.0,719.5,pearl,0.27483259712163216
989,Highlighter,BECCA,Shimmering Skin Perfector® Pressed Highlighter,$38.00,4.6242,2798.0,719.5,highlighter,0.7933418975490818
990,Highlighter,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,nars,0.28506373155084785
991,Highlighter,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,blush,0.7290290544357677
992,Highlighter,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,shade,0.20168515593799613
993,Highlighter,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,lips,0.2608970124828006
994,Highlighter,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,highlighter,0.24444941261539663
995,Highlighter,Benefit Cosmetics,High Beam Liquid Face Highlighter,$26.00,4.3775,2488.0,636.0,highlight,0.30686276665285694
996,Highlighter,Benefit Cosmetics,High Beam Liquid Face Highlighter,$26.00,4.3775,2488.0,636.0,cheekbones,0.2573937635105517
997,Highlighter,Benefit Cosmetics,High Beam Liquid Face Highlighter,$26.00,4.3775,2488.0,636.0,highlighter,0.7445255113036107
998,Highlighter,Benefit Cosmetics,High Beam Liquid Face Highlighter,$26.00,4.3775,2488.0,636.0,shimmer,0.213137225960848
999,Highlighter,Benefit Cosmetics,High Beam Liquid Face Highlighter,$26.00,4.3775,2488.0,636.0,polish,0.1615083021965991
1000,Concealer,NARS,Radiant Creamy Concealer,$13.0,4.3249,7075.0,1776.25,covers,0.28056641639114827
1001,Concealer,NARS,Radiant Creamy Concealer,$13.0,4.3249,7075.0,1776.25,concealers,0.39066851607617564
1002,Concealer,NARS,Radiant Creamy Concealer,$13.0,4.3249,7075.0,1776.25,nars,0.2428949983273397
1003,Concealer,NARS,Radiant Creamy Concealer,$13.0,4.3249,7075.0,1776.25,circles,0.46129237092898556
1004,Concealer,NARS,Radiant Creamy Concealer,$13.0,4.3249,7075.0,1776.25,crease,0.29739270336623996
1005,Concealer,Benefit Cosmetics,Erase Paste Brightening Concealer,$26.00,4.1416,4707.0,1190.75,covers,0.14595853974195733
1006,Concealer,Benefit Cosmetics,Erase Paste Brightening Concealer,$26.00,4.1416,4707.0,1190.75,erase,0.23545815937558356
1007,Concealer,Benefit Cosmetics,Erase Paste Brightening Concealer,$26.00,4.1416,4707.0,1190.75,creases,0.1703026268313454
1008,Concealer,Benefit Cosmetics,Erase Paste Brightening Concealer,$26.00,4.1416,4707.0,1190.75,circles,0.795896490454934
1009,Concealer,Benefit Cosmetics,Erase Paste Brightening Concealer,$26.00,4.1416,4707.0,1190.75,paste,0.26811206550446254
1010,Concealer,Benefit Cosmetics,Boi-ing Industrial-Strength Full Coverage Concealer,$20.00,4.192,4573.0,1154.25,covers,0.28655449201481453
1011,Concealer,Benefit Cosmetics,Boi-ing Industrial-Strength Full Coverage Concealer,$20.00,4.192,4573.0,1154.25,concealers,0.28251731534826213
1012,Concealer,Benefit Cosmetics,Boi-ing Industrial-Strength Full Coverage Concealer,$20.00,4.192,4573.0,1154.25,blemishes,0.3137662779342208
1013,Concealer,Benefit Cosmetics,Boi-ing Industrial-Strength Full Coverage Concealer,$20.00,4.192,4573.0,1154.25,cakey,0.1964185295741401
1014,Concealer,Benefit Cosmetics,Boi-ing Industrial-Strength Full Coverage Concealer,$20.00,4.192,4573.0,1154.25,circles,0.6273822737690328
1015,Concealer,MAKE UP FOR EVER,Full Cover Concealer,$34.00,4.3525,4413.0,1121.25,covers,0.4215418465197109
1016,Concealer,MAKE UP FOR EVER,Full Cover Concealer,$34.00,4.3525,4413.0,1121.25,concealers,0.2606244234239641
1017,Concealer,MAKE UP FOR EVER,Full Cover Concealer,$34.00,4.3525,4413.0,1121.25,blemishes,0.2738515085923698
1018,Concealer,MAKE UP FOR EVER,Full Cover Concealer,$34.00,4.3525,4413.0,1121.25,shade,0.23365263584405882
1019,Concealer,MAKE UP FOR EVER,Full Cover Concealer,$34.00,4.3525,4413.0,1121.25,circles,0.4835903387638881
1020,Concealer,bareMinerals,bareMinerals Broad Spectrum Multi-Tasking Face,$20.00,4.5066,4101.0,1036.25,covers,0.27190082997418896
1021,Concealer,bareMinerals,bareMinerals Broad Spectrum Multi-Tasking Face,$20.00,4.5066,4101.0,1036.25,circles,0.4151130981202054
1022,Concealer,bareMinerals,bareMinerals Broad Spectrum Multi-Tasking Face,$20.00,4.5066,4101.0,1036.25,bareminerals,0.24415963791758896
1023,Concealer,bareMinerals,bareMinerals Broad Spectrum Multi-Tasking Face,$20.00,4.5066,4101.0,1036.25,rested,0.5522091823408459
1024,Concealer,bareMinerals,bareMinerals Broad Spectrum Multi-Tasking Face,$20.00,4.5066,4101.0,1036.25,minerals,0.22207843416113057
1025,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,3.9768,1379.0,348.5,masks,0.6677057138016889
1026,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,3.9768,1379.0,348.5,honey,0.19926909426786898
1027,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,3.9768,1379.0,348.5,rose,0.3084013718834202
1028,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,3.9768,1379.0,348.5,pearl,0.3643606376065243
1029,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,3.9768,1379.0,348.5,sheet,0.3989881222527816
1030,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,4.2158,552.0,142.0,masks,0.6779174679340365
1031,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,4.2158,552.0,142.0,tea,0.2279445512787298
1032,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,4.2158,552.0,142.0,green,0.24785231762140109
1033,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,4.2158,552.0,142.0,pearl,0.25195443186756483
1034,Sheet Masks,SEPHORA COLLECTION,Face Mask,$6.00,4.2158,552.0,142.0,sheet,0.48914005749747397
1035,Sheet Masks,boscia,Charcoal Pore-Minimizing Hydrogel Mask,$8.00,2.7518,420.0,109.5,masks,0.3981739280223564
1036,Sheet Masks,boscia,Charcoal Pore-Minimizing Hydrogel Mask,$8.00,2.7518,420.0,109.5,slimy,0.5218353831009849
1037,Sheet Masks,boscia,Charcoal Pore-Minimizing Hydrogel Mask,$8.00,2.7518,420.0,109.5,boscia,0.2654355856465074
1038,Sheet Masks,boscia,Charcoal Pore-Minimizing Hydrogel Mask,$8.00,2.7518,420.0,109.5,slippery,0.2692066497328837
1039,Sheet Masks,boscia,Charcoal Pore-Minimizing Hydrogel Mask,$8.00,2.7518,420.0,109.5,sheet,0.3175533680404105
1040,Sheet Masks,SEPHORA COLLECTION,Eye Mask,$5.00,3.9856,351.0,91.0,masks,0.5226902185181036
1041,Sheet Masks,SEPHORA COLLECTION,Eye Mask,$5.00,3.9856,351.0,91.0,rose,0.3019036870021901
1042,Sheet Masks,SEPHORA COLLECTION,Eye Mask,$5.00,3.9856,351.0,91.0,pearl,0.3783011604083428
1043,Sheet Masks,SEPHORA COLLECTION,Eye Mask,$5.00,3.9856,351.0,91.0,circles,0.28921717418990334
1044,Sheet Masks,SEPHORA COLLECTION,Eye Mask,$5.00,3.9856,351.0,91.0,cooling,0.20277092883371728
1045,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,10.0,88.5,masks,0.45416632756561587
1046,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,10.0,88.5,plump,0.17627279393790454
1047,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,10.0,88.5,jart,0.30094156726338495
1048,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,10.0,88.5,dr,0.2130286599690129
1049,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,10.0,88.5,sheet,0.6889066768658432
1050,Bronzer,NARS,Bronzing Powder,$40.00,4.7045,3234.0,829.5,orange,0.12732090759869155
1051,Bronzer,NARS,Bronzing Powder,$40.00,4.7045,3234.0,829.5,nars,0.16115047870144225
1052,Bronzer,NARS,Bronzing Powder,$40.00,4.7045,3234.0,829.5,contour,0.12317672140505824
1053,Bronzer,NARS,Bronzing Powder,$40.00,4.7045,3234.0,829.5,shimmer,0.1974113554999826
1054,Bronzer,NARS,Bronzing Powder,$40.00,4.7045,3234.0,829.5,bronzer,0.9080633010010845
1055,Bronzer,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,milk,0.1507637635872267
1056,Bronzer,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,chocolate,0.5445927234296869
1057,Bronzer,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,shade,0.12379985753135157
1058,Bronzer,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,contouring,0.12468308918515712
1059,Bronzer,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,bronzer,0.7671078760236965
1060,Bronzer,Too Faced,Soleil Matte Bronzer,$30.00,4.6644,2514.0,644.5,nars,0.28506373155084785
1061,Bronzer,Too Faced,Soleil Matte Bronzer,$30.00,4.6644,2514.0,644.5,blush,0.7290290544357677
1062,Bronzer,Too Faced,Soleil Matte Bronzer,$30.00,4.6644,2514.0,644.5,shade,0.20168515593799613
1063,Bronzer,Too Faced,Soleil Matte Bronzer,$30.00,4.6644,2514.0,644.5,lips,0.2608970124828006
