,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
100,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,clearing,0.15416645149833794
101,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,masks,0.34929186382350697
102,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,mud,0.2422556428410373
103,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,blackheads,0.4585081587334471
104,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,jar,0.17909116256909047
105,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,peeled,0.1857474254502986
106,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,pore,0.20622286991699268
107,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,peel,0.5517524358231256
108,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,heads,0.21783734600999974
109,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,blackheads,0.48465048641619307
110,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,origins,0.19985424473371505
111,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,cleared,0.1407327382014628
112,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,charcoal,0.4735241847624321
113,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,blackheads,0.5658090949059003
114,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,masks,0.34526242652042066
115,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,masks,0.3285971166640029
116,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,mud,0.2858406112005046
117,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,tingling,0.30256874011562496
118,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,tingle,0.3723544707355968
119,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,sensation,0.25365314245384424
120,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,korres,0.2788354258156361
121,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,brighter,0.18853037796715302
122,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,rose,0.6693093061092842
123,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,roses,0.2508739675565781
124,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,sleeping,0.20561821369066813
125,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lip,0.20801766072757025
126,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,colors,0.20158626687249115
127,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lipstick,0.5915108115627008
128,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lips,0.4759870007275335
129,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lipsticks,0.39001365835775886
130,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lip,0.4544051220127374
131,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lipstick,0.3914479348240964
132,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lips,0.4417357195043899
133,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,stain,0.3433270454595474
134,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,colors,0.28109070223014887
135,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lipsticks,0.2310193865168068
136,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,nars,0.24488142911416366
137,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lipstick,0.7636205275630209
138,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lips,0.33976343926200603
